21499,7.0000,1
17466,7.0000,0
19607,0.0000,0
3388,4.0000,5
21705,0.0000,1
23467,5.0000,1
3857,7.0000,5
11552,7.0000,6
554,7.0000,6
6356,7.0000,5
7067,7.0000,7
14834,0.0000,0
9497,7.0000,6
6433,4.0000,7
11055,7.0000,5
10403,7.0000,5
21253,0.0000,0
17504,0.0000,0
8374,7.0000,7
23554,3.0000,2
14737,0.0000,0
11113,7.0000,7
5814,7.0000,7
11166,7.0000,7
18236,7.0000,3
2959,3.0000,6
1403,7.0000,7
7048,7.0000,7
1220,7.0000,7
18161,0.0000,0
1960,7.0000,5
16757,7.0000,1
8829,7.0000,7
3925,7.0000,7
16150,2.0000,3
17052,7.0000,3
8185,7.0000,7
954,0.0000,6
5985,7.0000,5
20929,7.0000,0
5526,7.0000,7
1716,3.0000,7
1235,7.0000,7
17327,0.0000,2
6434,7.0000,6
17910,0.0000,0
5105,7.0000,7
5812,4.0000,4
9910,7.0000,7
16293,0.0000,3
5273,7.0000,7
6974,5.0000,5
6857,7.0000,7
12261,7.0000,5
858,4.0000,4
19727,7.0000,0
23965,7.0000,3
14452,3.0000,0
15770,0.0000,0
13712,0.0000,0
1822,7.0000,7
1511,7.0000,7
12557,0.0000,1
13534,2.0000,1
6647,0.0000,6
21262,7.0000,0
19933,0.0000,0
9375,7.0000,6
2931,3.0000,4
14228,7.0000,0
23152,4.0000,0
10688,7.0000,5
7735,7.0000,7
23545,0.0000,0
18235,3.0000,0
19938,0.0000,1
10611,5.0000,4
5884,5.0000,7
22363,0.0000,0
139,4.0000,5
13948,0.0000,0
14093,0.0000,0
10904,0.0000,6
860,5.0000,7
19581,7.0000,3
18031,2.0000,3
22593,7.0000,0
1270,2.0000,6
9232,7.0000,7
22665,7.0000,0
7554,7.0000,6
24530,5.0000,1
14743,3.0000,0
22980,7.0000,2
14807,4.0000,1
12573,7.0000,0
22508,0.0000,0
1298,7.0000,5
9630,7.0000,7
17286,2.0000,2
478,5.0000,7
4012,7.0000,7
4547,0.0000,4
20692,0.0000,2
6909,7.0000,6
2713,0.0000,7
19447,0.0000,0
8550,7.0000,7
7679,5.0000,5
13169,0.0000,1
21710,0.0000,1
1653,5.0000,7
16769,7.0000,0
13964,0.0000,0
8160,7.0000,6
18162,0.0000,0
85,4.0000,4
7343,7.0000,7
