21499,0.0000,1
17466,0.0000,1
19607,1.0000,1
3388,0.0000,0
21705,0.0000,1
23467,0.0000,1
3857,1.0000,0
11552,0.0000,0
554,0.0000,0
6356,0.0000,0
7067,0.0000,0
9497,0.0000,0
6433,0.0000,0
14834,1.0000,1
10403,0.0000,0
11055,0.0000,0
21253,1.0000,1
23554,0.0000,1
8374,1.0000,0
17504,1.0000,1
11113,0.0000,0
14737,1.0000,1
5814,0.0000,0
11166,0.0000,0
18236,0.0000,1
2959,1.0000,0
7048,0.0000,0
1403,0.0000,0
16757,1.0000,1
1960,0.0000,0
18161,1.0000,1
8829,0.0000,0
1220,0.0000,0
16150,1.0000,1
3925,0.0000,0
8185,0.0000,0
17052,0.0000,1
5526,0.0000,0
5985,0.0000,0
20929,1.0000,1
954,1.0000,0
17910,1.0000,1
1235,0.0000,0
9910,0.0000,0
5812,0.0000,0
6434,0.0000,0
17327,1.0000,1
1716,1.0000,0
5105,0.0000,0
6857,0.0000,0
16293,1.0000,1
19727,0.0000,1
5273,1.0000,0
14452,1.0000,1
12261,0.0000,0
858,1.0000,0
23965,0.0000,1
15770,1.0000,1
6974,0.0000,0
12557,1.0000,1
1822,0.0000,0
1511,0.0000,0
13712,1.0000,1
13534,1.0000,1
19933,1.0000,1
23152,1.0000,1
6647,1.0000,0
21262,0.0000,1
10688,0.0000,0
14228,0.0000,1
9375,0.0000,0
7735,0.0000,0
2931,0.0000,0
23545,1.0000,1
10611,0.0000,0
14093,1.0000,1
139,0.0000,0
18235,1.0000,1
10904,1.0000,0
19938,1.0000,1
22363,1.0000,1
13948,1.0000,1
5884,1.0000,0
1270,1.0000,0
7554,0.0000,0
14743,1.0000,1
22593,0.0000,1
22665,0.0000,1
9232,0.0000,0
22980,0.0000,1
24530,0.0000,1
19581,1.0000,1
860,1.0000,0
18031,1.0000,1
2713,0.0000,0
8550,0.0000,0
478,0.0000,0
14807,0.0000,1
20692,1.0000,1
4012,0.0000,0
7679,0.0000,0
1298,0.0000,0
19447,1.0000,1
12573,1.0000,1
9630,0.0000,0
4547,1.0000,0
6909,0.0000,0
17286,1.0000,1
22508,1.0000,1
7343,0.0000,0
1653,0.0000,0
16769,0.0000,1
18162,1.0000,1
85,0.0000,0
13169,1.0000,1
13964,1.0000,1
8160,0.0000,0
21710,1.0000,1
8229,0.0000,0
5400,0.0000,0
424,0.0000,0
9320,0.0000,0
9445,0.0000,0
24784,1.0000,1
4688,0.0000,0
7622,0.0000,0
429,0.0000,0
3157,0.0000,0
24730,1.0000,1
3586,0.0000,0
22877,1.0000,1
5439,0.0000,0
19826,1.0000,1
3414,0.0000,0
10295,0.0000,0
13848,1.0000,1
7162,0.0000,0
10162,0.0000,0
2649,0.0000,0
9951,0.0000,0
19708,1.0000,1
6435,0.0000,0
19711,1.0000,1
19244,1.0000,1
9613,0.0000,0
10301,1.0000,0
24881,1.0000,1
14464,1.0000,1
2677,0.0000,0
22790,1.0000,1
8359,0.0000,0
13781,1.0000,1
15941,1.0000,1
8183,0.0000,0
15920,1.0000,1
15996,1.0000,1
17512,1.0000,1
8098,1.0000,0
7684,0.0000,0
23728,1.0000,1
7686,0.0000,0
18259,0.0000,1
2018,0.0000,0
17527,0.0000,1
15965,1.0000,1
21100,1.0000,1
11977,0.0000,0
24857,1.0000,1
21361,1.0000,1
19524,1.0000,1
5086,0.0000,0
19344,1.0000,1
4527,1.0000,0
7922,0.0000,0
3956,0.0000,0
19868,1.0000,1
10612,0.0000,0
15035,1.0000,1
23635,1.0000,1
16831,1.0000,1
21674,1.0000,1
7734,0.0000,0
11521,0.0000,0
5323,0.0000,0
16673,1.0000,1
24927,1.0000,1
6539,0.0000,0
20043,1.0000,1
8561,0.0000,0
24782,1.0000,1
8458,0.0000,0
2133,0.0000,0
7152,0.0000,0
14527,1.0000,1
12598,1.0000,1
22403,1.0000,1
8026,0.0000,0
12992,0.0000,1
5032,0.0000,0
16190,1.0000,1
326,0.0000,0
24879,1.0000,1
14616,1.0000,1
4979,0.0000,0
18904,1.0000,1
24442,1.0000,1
24003,1.0000,1
4063,1.0000,0
22810,1.0000,1
3921,0.0000,0
21607,1.0000,1
9243,0.0000,0
20444,1.0000,1
11722,0.0000,0
17533,1.0000,1
17513,1.0000,1
21269,1.0000,1
11206,0.0000,0
8303,0.0000,0
3266,0.0000,0
9569,0.0000,0
3501,1.0000,0
17900,1.0000,1
18308,1.0000,1
7536,0.0000,0
10481,0.0000,0
5454,0.0000,0
12387,0.0000,0
1675,0.0000,0
1709,0.0000,0
