21499,7.0000,1
17466,7.0000,0
19607,0.0000,0
3388,7.0000,5
21705,3.0000,1
23467,5.0000,1
3857,7.0000,5
11552,7.0000,6
554,7.0000,6
6356,7.0000,5
7067,7.0000,7
6433,5.0000,7
9497,7.0000,6
14834,0.0000,0
10403,7.0000,5
11055,7.0000,5
21253,1.0000,0
23554,4.0000,2
17504,0.0000,0
8374,0.0000,7
5814,7.0000,7
11113,7.0000,7
14737,0.0000,0
11166,7.0000,7
7048,7.0000,7
18236,7.0000,3
2959,3.0000,6
1403,7.0000,7
18161,0.0000,0
8829,7.0000,7
16757,0.0000,1
1220,5.0000,7
1960,7.0000,5
8185,0.0000,7
3925,7.0000,7
16150,2.0000,3
17052,7.0000,3
954,0.0000,6
20929,0.0000,0
5985,6.0000,5
5526,7.0000,7
5105,7.0000,7
9910,7.0000,7
5812,4.0000,4
6434,7.0000,6
17327,0.0000,2
17910,0.0000,0
1716,0.0000,7
1235,7.0000,7
6974,5.0000,5
858,4.0000,4
23965,7.0000,3
16293,0.0000,3
19727,7.0000,0
15770,7.0000,0
14452,2.0000,0
12261,7.0000,5
5273,3.0000,7
6857,7.0000,7
1822,7.0000,7
13712,0.0000,0
12557,0.0000,1
13534,3.0000,1
1511,7.0000,7
2931,4.0000,4
23545,0.0000,0
14228,7.0000,0
9375,7.0000,6
7735,7.0000,7
21262,7.0000,0
19933,0.0000,0
23152,3.0000,0
6647,0.0000,6
10688,7.0000,5
22363,0.0000,0
10904,0.0000,6
5884,3.0000,7
14093,0.0000,0
19938,0.0000,1
13948,0.0000,0
18235,0.0000,0
10611,4.0000,4
139,4.0000,5
19581,0.0000,3
1270,0.0000,6
18031,2.0000,3
22593,7.0000,0
7554,7.0000,6
9232,5.0000,7
22665,4.0000,0
14743,0.0000,0
860,7.0000,7
24530,5.0000,1
22980,7.0000,2
20692,3.0000,2
4012,7.0000,7
7679,5.0000,5
8550,7.0000,7
1298,5.0000,5
12573,5.0000,0
14807,2.0000,1
6909,7.0000,6
478,5.0000,7
17286,2.0000,2
4547,0.0000,4
2713,7.0000,7
9630,7.0000,7
22508,0.0000,0
19447,0.0000,0
16769,4.0000,0
21710,2.0000,1
8160,7.0000,6
85,5.0000,4
13964,0.0000,0
1653,5.0000,7
18162,0.0000,0
13169,0.0000,1
7343,7.0000,7
